window_id,event_id,location,fold,ground_truth_label,error_type,predicted_prob,threshold_used,confidence_margin,error_confidence,mean_keypoint_vis,min_keypoint_vis,high_vis_ratio,low_vis_ratio,max_down_vel,mean_down_vel,max_vel_mag,mean_vel_mag,peak_abruptness_ratio,down_motion_duration,mean_torso_scale,std_torso_scale
Le2i_Coffee_room_02_video (69)_w013,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.038037,0.49,0.451963,0.0,0.4601,0.0,0.4352,0.5267,0.181585,0.007271,0.462985,0.040591,24.9687,20,0.975738,0.03205
Le2i_Coffee_room_02_video (69)_w014,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.037994,0.49,0.452006,0.0,0.4627,0.0,0.423,0.5182,0.155877,0.002601,0.462985,0.018383,59.9099,5,0.999427,0.000515
Le2i_Coffee_room_02_video (69)_w015,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.029695,0.49,0.460305,0.0,0.442,0.0,0.3952,0.537,0.343906,0.002401,0.447897,0.021716,143.196,11,0.996191,0.003986
Le2i_Coffee_room_02_video (69)_w016,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.016698,0.49,0.473302,0.0,0.4309,0.0,0.3879,0.5491,0.402572,-0.000238,0.447897,0.032537,0.0,23,0.987567,0.009005
Le2i_Coffee_room_02_video (69)_w017,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.020227,0.49,0.469773,0.0,0.4068,0.0,0.3491,0.577,0.402572,-0.001565,0.408773,0.034102,0.0,23,0.988475,0.009925
Le2i_Coffee_room_02_video (69)_w018,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.013565,0.49,0.476435,0.0,0.3857,0.0,0.3242,0.6,0.194401,0.000796,0.211313,0.030767,243.9591,23,0.989874,0.013544
Le2i_Coffee_room_02_video (69)_w019,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.002465,0.49,0.487535,0.0,0.4251,0.0,0.3982,0.5612,0.194401,0.000401,0.365775,0.032423,484.1032,20,0.974428,0.029244
Le2i_Coffee_room_02_video (69)_w020,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,7.5e-05,0.49,0.489925,0.0,0.469,0.0,0.4667,0.5218,0.292763,0.000653,0.365775,0.027132,447.6908,15,0.981403,0.030065
Le2i_Coffee_room_02_video (69)_w021,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,2e-05,0.49,0.48998,0.0,0.4544,0.0,0.4315,0.5285,0.344467,2.3e-05,0.510601,0.025636,14430.1662,18,0.988687,0.011671
Le2i_Coffee_room_02_video (69)_w022,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,8.3e-05,0.49,0.489917,0.0,0.4356,0.0,0.3867,0.5394,0.344467,-0.000674,0.510601,0.027499,0.0,24,0.987735,0.010992
Le2i_Coffee_room_02_video (69)_w023,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.000187,0.49,0.489813,0.0,0.4376,0.0,0.3921,0.5509,0.282149,-0.000825,0.442618,0.023379,0.0,15,0.998272,0.002253
Le2i_Coffee_room_02_video (69)_w024,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.00114,0.49,0.48886,0.0,0.4402,0.0,0.3939,0.5461,0.101413,-0.000263,0.182706,0.019561,0.0,6,0.999668,0.000423
Le2i_Coffee_room_02_video (69)_w025,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.009333,0.49,0.480667,0.0,0.4268,0.0,0.3758,0.5606,0.161816,-0.000325,0.226771,0.027995,0.0,13,0.999262,0.001025
Le2i_Coffee_room_02_video (69)_w026,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.041018,0.49,0.448982,0.0,0.4321,0.0,0.3897,0.5576,0.25683,1.3e-05,0.25683,0.038442,18740.5916,22,0.995784,0.003444
Le2i_Coffee_room_02_video (69)_w027,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.119339,0.49,0.370661,0.0,0.465,0.0,0.4406,0.517,0.25683,0.001154,0.332946,0.028345,222.4246,20,0.993201,0.002354
Le2i_Coffee_room_02_video (69)_w028,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.134932,0.49,0.355068,0.0,0.477,0.0,0.4721,0.5152,0.255146,-0.000902,0.332946,0.020314,0.0,16,0.993503,0.003029
Le2i_Coffee_room_02_video (69)_w029,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.151217,0.49,0.338783,0.0,0.475,0.0,0.4697,0.5188,0.15656,-0.005368,0.211873,0.030497,0.0,21,0.986646,0.013904
Le2i_Coffee_room_02_video (69)_w030,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.05178,0.49,0.43822,0.0,0.4707,0.0,0.46,0.5133,0.244378,-0.004127,0.36488,0.06042,0.0,31,0.976427,0.019416
Le2i_Coffee_room_02_video (69)_w031,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.010557,0.49,0.479443,0.0,0.477,0.0,0.4752,0.503,0.244378,0.005068,0.36488,0.059766,48.2059,30,0.986495,0.020158
Le2i_Coffee_room_02_video (69)_w032,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.003079,0.49,0.486921,0.0,0.4771,0.0,0.477,0.503,0.481719,0.001067,0.555822,0.034303,451.1259,19,0.999345,0.001855
Le2i_Coffee_room_02_video (69)_w033,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.002572,0.49,0.487428,0.0,0.4594,0.0,0.4364,0.5255,0.481719,0.001439,0.555822,0.030899,334.4664,19,0.997637,0.003511
Le2i_Coffee_room_02_video (69)_w034,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.034046,0.49,0.455954,0.0,0.4413,0.0,0.403,0.5521,0.357958,0.002461,0.41798,0.026973,145.3983,19,0.994707,0.005212
Le2i_Coffee_room_02_video (69)_w035,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.021825,0.49,0.468175,0.0,0.435,0.0,0.4018,0.5576,0.357958,-0.000306,0.418274,0.036386,0.0,26,0.987305,0.007337
Le2i_Coffee_room_02_video (69)_w036,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.015124,0.49,0.474876,0.0,0.4278,0.0,0.397,0.5685,0.1942,0.000164,0.418274,0.039465,1176.9795,26,0.981475,0.013393
Le2i_Coffee_room_02_video (69)_w037,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.008063,0.49,0.481937,0.0,0.4297,0.0,0.3903,0.5624,0.3544,-0.001885,0.445489,0.033307,0.0,17,0.961735,0.026328
Le2i_Coffee_room_02_video (69)_w038,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.003498,0.49,0.486502,0.0,0.4359,0.0,0.3836,0.5424,0.3544,6.1e-05,0.445489,0.032574,5714.0066,14,0.935898,0.017344
Le2i_Coffee_room_02_video (69)_w039,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.004962,0.49,0.485038,0.0,0.4328,0.0,0.3794,0.5412,0.307107,0.001454,0.311383,0.031265,211.0608,19,0.949366,0.024442
Le2i_Coffee_room_02_video (69)_w040,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.006945,0.49,0.483055,0.0,0.4329,0.0,0.3824,0.5394,0.307107,-0.000345,0.311383,0.030229,0.0,18,0.975079,0.01207
Le2i_Coffee_room_02_video (69)_w041,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.007146,0.49,0.482854,0.0,0.4501,0.0,0.4018,0.5236,0.305116,-0.000266,0.308807,0.022686,0.0,9,0.984945,0.007027
Le2i_Coffee_room_02_video (69)_w042,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.00788,0.49,0.48212,0.0,0.4508,0.0,0.3952,0.5218,0.305116,-0.000677,0.308807,0.027995,0.0,12,0.986692,0.006295
Le2i_Coffee_room_02_video (69)_w043,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.003924,0.49,0.486076,0.0,0.4219,0.0,0.3545,0.5558,0.154509,-0.001373,0.270077,0.042321,0.0,18,0.975087,0.016667
Le2i_Coffee_room_02_video (69)_w044,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.005402,0.49,0.484598,0.0,0.3971,0.0,0.3376,0.5939,0.154509,0.001191,0.193256,0.039878,129.6316,22,0.982098,0.020817
Le2i_Coffee_room_02_video (69)_w045,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.002276,0.49,0.487724,0.0,0.4232,0.0,0.3794,0.5661,0.195527,0.001499,0.247179,0.027705,130.3715,19,0.998044,0.001543
Le2i_Coffee_room_02_video (69)_w046,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.000186,0.49,0.489814,0.0,0.4542,0.0,0.4091,0.5255,0.387693,0.000335,0.393307,0.020808,1154.4268,17,0.997423,0.001536
Le2i_Coffee_room_02_video (69)_w047,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.000148,0.49,0.489852,0.0,0.4537,0.0,0.4,0.5248,0.387693,-0.001061,0.393307,0.015866,0.0,19,0.997656,0.001669
Le2i_Coffee_room_02_video (69)_w048,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,0.000125,0.49,0.489875,0.0,0.4631,0.0,0.4224,0.5188,0.232867,-0.000156,0.363197,0.013696,0.0,16,0.998659,0.001074
Le2i_Coffee_room_02_video (69)_w049,Le2i_Coffee_room_02_video (69),Coffee_room_02,2,NORMAL,TN,5.3e-05,0.49,0.489947,0.0,0.4651,0.0,0.4339,0.5152,0.204248,0.00093,0.313737,0.012674,219.3756,11,0.999501,0.000437
Le2i_Coffee_room_02_video (70)_w000,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,0.0,0.49,0.49,0.0,0.4159,0.0,0.3842,0.5545,0.416092,0.002202,0.427083,0.048722,188.8552,27,0.940819,0.078094
Le2i_Coffee_room_02_video (70)_w001,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,0.0,0.49,0.49,0.0,0.409,0.0,0.3727,0.5709,0.668249,0.020265,0.905321,0.067167,32.9737,33,0.901378,0.094974
Le2i_Coffee_room_02_video (70)_w002,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,0.0,0.49,0.49,0.0,0.4222,0.0,0.3812,0.563,0.668249,0.016438,0.905321,0.048969,40.6515,21,0.956354,0.085523
Le2i_Coffee_room_02_video (70)_w003,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,6e-06,0.49,0.489994,0.0,0.4369,0.0,0.4018,0.5442,0.34574,-0.002392,0.368013,0.025944,0.0,11,0.999668,0.000323
Le2i_Coffee_room_02_video (70)_w004,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,0.001853,0.49,0.488147,0.0,0.4386,0.0,0.3903,0.5339,0.34574,-0.000663,0.368013,0.030487,0.0,9,0.998676,0.001346
Le2i_Coffee_room_02_video (70)_w005,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,0.173415,0.49,0.316585,0.0,0.4102,0.0,0.3273,0.5612,0.317186,2.2e-05,0.321918,0.026464,13687.2102,8,0.997899,0.001111
Le2i_Coffee_room_02_video (70)_w006,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,0.086899,0.49,0.403101,0.0,0.379,0.0,0.283,0.6036,0.421029,0.000795,0.850927,0.046981,528.7049,15,0.996313,0.002463
Le2i_Coffee_room_02_video (70)_w007,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,FP,0.604399,0.49,0.114399,0.604399,0.1937,0.0,0.1315,0.8121,227.555954,0.027312,229.560898,8.186791,8331.5641,34,0.892603,0.239857
Le2i_Coffee_room_02_video (70)_w008,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,FP,0.604399,0.49,0.114399,0.604399,0.0223,0.0,0.0006,0.9945,227.555954,-1.800084,229.560898,18.819565,0.0,47,0.789188,0.248145
Le2i_Coffee_room_02_video (70)_w009,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,FP,0.604399,0.49,0.114399,0.604399,0.0169,0.0,0.0,1.0,88.999969,0.244205,113.003731,18.541199,364.4468,49,0.636714,0.263811
Le2i_Coffee_room_02_video (70)_w010,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,FP,0.604399,0.49,0.114399,0.604399,0.0171,0.0,0.0,1.0,88.999969,-0.009556,113.003731,18.820858,0.0,49,0.604912,0.289718
Le2i_Coffee_room_02_video (70)_w011,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,FP,0.604399,0.49,0.114399,0.604399,0.0331,0.0,0.0024,0.9818,76.136856,0.589843,102.580925,18.452534,129.0796,48,0.703035,0.311533
Le2i_Coffee_room_02_video (70)_w012,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,FP,0.604399,0.49,0.114399,0.604399,0.1875,0.0,0.1345,0.8133,76.136856,1.120319,77.440948,8.460717,67.9599,31,0.839678,0.290026
Le2i_Coffee_room_02_video (70)_w013,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,7.3e-05,0.49,0.489927,0.0,0.341,0.0,0.277,0.6521,0.195604,0.00101,0.324629,0.038129,193.4878,20,0.997357,0.001266
Le2i_Coffee_room_02_video (70)_w014,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,7e-05,0.49,0.48993,0.0,0.3665,0.0,0.2933,0.6164,0.195604,0.000196,0.324629,0.032931,994.1098,16,0.997814,0.001315
Le2i_Coffee_room_02_video (70)_w015,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,5.5e-05,0.49,0.489945,0.0,0.3812,0.0,0.3048,0.5945,0.097865,-0.000398,0.132835,0.028026,0.0,7,0.993689,0.007595
Le2i_Coffee_room_02_video (70)_w016,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,3e-06,0.49,0.489997,0.0,0.383,0.0,0.3127,0.603,0.124012,-0.003782,0.319816,0.043247,0.0,11,0.946223,0.050893
Le2i_Coffee_room_02_video (70)_w017,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,1e-06,0.49,0.489999,0.0,0.3862,0.0,0.3285,0.597,0.124357,-0.000144,0.319816,0.053267,0.0,14,0.900229,0.034782
Le2i_Coffee_room_02_video (70)_w018,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,3e-06,0.49,0.489997,0.0,0.4341,0.0,0.4079,0.5388,0.124357,0.002737,0.2859,0.062308,45.4237,19,0.94584,0.053634
Le2i_Coffee_room_02_video (70)_w019,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,7e-06,0.49,0.489993,0.0,0.4768,0.0,0.4685,0.4885,0.208765,-0.003391,0.2859,0.068766,0.0,22,0.991207,0.008941
Le2i_Coffee_room_02_video (70)_w020,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,1.3e-05,0.49,0.489987,0.0,0.4749,0.0,0.4661,0.5,0.211341,0.000923,0.50469,0.066233,228.6189,24,0.99321,0.00899
Le2i_Coffee_room_02_video (70)_w021,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,5.2e-05,0.49,0.489948,0.0,0.4639,0.0,0.4594,0.523,0.101705,0.004473,0.22981,0.055134,22.7343,25,0.975995,0.031446
Le2i_Coffee_room_02_video (70)_w022,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,0.00014,0.49,0.48986,0.0,0.4657,0.0,0.4618,0.5164,0.101018,1.5e-05,0.141797,0.035784,6159.4563,12,0.973874,0.029994
Le2i_Coffee_room_02_video (70)_w023,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,0.0025,0.49,0.4875,0.0,0.4731,0.0,0.4715,0.4994,0.051017,-0.000871,0.075528,0.013335,0.0,2,0.994336,0.001953
Le2i_Coffee_room_02_video (70)_w024,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,0.001428,0.49,0.488572,0.0,0.4477,0.0,0.4218,0.5218,0.087685,0.001752,0.180574,0.015836,50.0279,3,0.996475,0.002309
Le2i_Coffee_room_02_video (70)_w025,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,0.000824,0.49,0.489176,0.0,0.4041,0.0,0.3436,0.5788,0.087685,0.000721,0.180574,0.025513,121.5129,6,0.998641,0.000856
Le2i_Coffee_room_02_video (70)_w026,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,0.001988,0.49,0.488012,0.0,0.3815,0.0,0.3018,0.5952,0.067684,-0.000165,0.12363,0.026318,0.0,4,0.998239,0.001376
Le2i_Coffee_room_02_video (70)_w027,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,0.009729,0.49,0.480271,0.0,0.3938,0.0,0.32,0.5806,0.062339,0.001268,0.113839,0.019733,49.1312,1,0.997987,0.00151
Le2i_Coffee_room_02_video (70)_w028,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,0.008674,0.49,0.481326,0.0,0.4097,0.0,0.3473,0.5709,0.364924,-0.012257,0.450947,0.062861,0.0,16,0.931065,0.125759
Le2i_Coffee_room_02_video (70)_w029,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,0.002337,0.49,0.487663,0.0,0.4292,0.0,0.3788,0.5394,0.431951,-0.021143,1.104123,0.129365,0.0,30,0.881884,0.14196
Le2i_Coffee_room_02_video (70)_w030,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,0.02031,0.49,0.46969,0.0,0.4654,0.0,0.4497,0.5018,0.431951,-0.007271,1.104123,0.082782,0.0,17,0.949505,0.104833
Le2i_Coffee_room_02_video (70)_w031,Le2i_Coffee_room_02_video (70),Coffee_room_02,2,NORMAL,TN,0.009564,0.49,0.480436,0.0,0.4835,0.0,0.4848,0.4848,0.074029,-0.000617,0.111085,0.01344,0.0,1,0.999141,0.00031
Le2i_Home_01_video (1)_w000,Le2i_Home_01_video (1),Home_01,3,NORMAL,TN,1e-06,0.73,0.729999,0.0,0.4372,0.0,0.3564,0.5358,0.25143,0.002378,0.303427,0.07251,105.6775,34,0.993402,0.001649
Le2i_Home_01_video (1)_w001,Le2i_Home_01_video (1),Home_01,3,NORMAL,TN,0.0,0.73,0.73,0.0,0.4188,0.0,0.34,0.5509,0.9244,-0.01447,1.649612,0.188133,0.0,40,0.978868,0.032166
Le2i_Home_01_video (1)_w002,Le2i_Home_01_video (1),Home_01,3,NORMAL,TN,0.0,0.73,0.73,0.0,0.3953,0.0,0.317,0.5752,0.9244,0.013661,1.649612,0.255205,67.6631,48,0.959841,0.038934
Le2i_Home_01_video (1)_w003,Le2i_Home_01_video (1),Home_01,3,NORMAL,TN,0.0,0.73,0.73,0.0,0.409,0.0,0.3485,0.5624,0.44734,0.026699,0.873464,0.127312,16.7545,33,0.977905,0.034282
Le2i_Home_01_video (1)_w004,Le2i_Home_01_video (1),Home_01,3,NORMAL,TN,1.2e-05,0.73,0.729988,0.0,0.4272,0.0,0.3867,0.5448,0.227344,-0.025822,0.539277,0.077319,0.0,22,0.99835,0.003823
Le2i_Home_01_video (1)_w005,Le2i_Home_01_video (1),Home_01,3,FALL,TP,0.965743,0.73,0.235743,0.0,0.4281,0.0,0.3836,0.5461,0.966572,-0.023276,1.161062,0.163919,0.0,37,0.640933,0.39996
Le2i_Home_01_video (1)_w006,Le2i_Home_01_video (1),Home_01,3,FALL,TP,0.769602,0.73,0.039602,0.0,0.436,0.0,0.3903,0.543,0.966572,0.004124,1.161062,0.166738,234.3215,43,0.246845,0.185579
Le2i_Home_01_video (1)_w007,Le2i_Home_01_video (1),Home_01,3,FALL,TP,0.757039,0.73,0.027039,0.0,0.4398,0.0,0.3952,0.5436,0.703778,0.002372,0.788996,0.09953,296.6222,34,0.21227,0.022327
Le2i_Home_01_video (1)_w008,Le2i_Home_01_video (1),Home_01,3,FALL,TP,0.756667,0.73,0.026667,0.0,0.4399,0.0,0.3933,0.5455,0.412325,-0.000313,0.61478,0.086701,0.0,29,0.217291,0.022916
Le2i_Home_01_video (10)_w000,Le2i_Home_01_video (10),Home_01,3,NORMAL,TN,0.000233,0.73,0.729767,0.0,0.0088,0.0,0.0085,0.9903,1.543659,-0.025412,5.314231,0.061906,0.0,1,0.019925,0.139473
Le2i_Home_01_video (10)_w001,Le2i_Home_01_video (10),Home_01,3,NORMAL,TN,1e-06,0.73,0.729999,0.0,0.1727,0.0,0.1436,0.8055,2.233897,-0.022463,5.32455,0.449863,0.0,20,0.398704,0.488314
Le2i_Home_01_video (10)_w002,Le2i_Home_01_video (10),Home_01,3,NORMAL,TN,0.0,0.73,0.73,0.0,0.3957,0.0,0.3564,0.5618,2.055396,-0.027055,5.32455,0.360926,0.0,36,0.878544,0.32443
Le2i_Home_01_video (10)_w003,Le2i_Home_01_video (10),Home_01,3,NORMAL,TN,0.0,0.73,0.73,0.0,0.4728,0.0,0.4564,0.4891,0.851586,-0.018292,0.857575,0.064523,0.0,30,0.999601,0.00047
Le2i_Home_01_video (10)_w004,Le2i_Home_01_video (10),Home_01,3,FALL,TP,0.99996,0.73,0.26996,0.0,0.3581,0.0,0.3394,0.6152,77.562737,-0.154438,107.574837,2.824226,0.0,28,0.693369,0.42532
Le2i_Home_01_video (10)_w005,Le2i_Home_01_video (10),Home_01,3,FALL,TP,0.997692,0.73,0.267692,0.0,0.2002,0.0,0.18,0.7818,77.562737,0.044161,107.574837,3.896074,1756.3109,29,0.362437,0.406687
Le2i_Home_01_video (10)_w006,Le2i_Home_01_video (10),Home_01,3,FALL,TP,0.999915,0.73,0.269915,0.0,0.1606,0.0,0.1224,0.823,37.750126,-0.012011,59.250645,3.778053,0.0,26,0.339829,0.395141
Le2i_Home_01_video (10)_w007,Le2i_Home_01_video (10),Home_01,3,FALL,TP,1.0,0.73,0.27,0.0,0.2964,0.0,0.2485,0.6818,260.371765,-0.101747,351.191406,18.978914,0.0,37,0.497763,0.389177
Le2i_Home_01_video (10)_w008,Le2i_Home_01_video (10),Home_01,3,FALL,TP,1.0,0.73,0.27,0.0,0.4547,0.0,0.4236,0.52,260.371765,0.184226,351.191406,16.336067,1413.3218,48,0.824318,0.279093
Le2i_Home_01_video (10)_w009,Le2i_Home_01_video (10),Home_01,3,FALL,FN,1e-06,0.73,0.729999,0.999999,0.4686,0.0,0.4473,0.5115,1.259238,0.062358,1.718731,0.142877,20.1932,39,0.991986,0.012083
Le2i_Home_01_video (10)_w010,Le2i_Home_01_video (10),Home_01,3,FALL,FN,1e-06,0.73,0.729999,0.999999,0.3904,0.0,0.3467,0.5994,0.483543,0.009449,0.562331,0.051161,51.169,20,0.993903,0.010815
Le2i_Home_01_video (11)_w000,Le2i_Home_01_video (11),Home_01,3,NORMAL,TN,0.628011,0.73,0.101989,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Le2i_Home_01_video (11)_w001,Le2i_Home_01_video (11),Home_01,3,NORMAL,TN,0.000145,0.73,0.729855,0.0,0.1297,0.0,0.1158,0.8558,1.837564,-0.026578,4.48773,0.178171,0.0,12,0.299871,0.45806
Le2i_Home_01_video (11)_w002,Le2i_Home_01_video (11),Home_01,3,NORMAL,TN,1e-06,0.73,0.729999,0.0,0.3574,0.0,0.3376,0.6145,1.837564,-0.033749,4.48773,0.217241,0.0,32,0.799555,0.399778
Le2i_Home_01_video (11)_w003,Le2i_Home_01_video (11),Home_01,3,NORMAL,TN,0.0,0.73,0.73,0.0,0.4687,0.0,0.4503,0.5012,0.3349,-0.014942,0.420878,0.069092,0.0,30,0.999639,0.000386
Le2i_Home_01_video (11)_w004,Le2i_Home_01_video (11),Home_01,3,FALL,TP,0.99999,0.73,0.26999,0.0,0.3425,0.0,0.3164,0.6327,88.071579,-0.060838,111.368568,3.221983,0.0,25,0.732554,0.43693
Le2i_Home_01_video (11)_w005,Le2i_Home_01_video (11),Home_01,3,FALL,TP,0.99997,0.73,0.26997,0.0,0.1015,0.0,0.0879,0.8903,88.071579,0.042824,111.368568,3.316448,2056.5695,14,0.2326,0.416572
Le2i_Home_01_video (11)_w006,Le2i_Home_01_video (11),Home_01,3,FALL,TP,0.999636,0.73,0.269636,0.0,0.02,0.0,0.003,0.9848,52.959049,-0.0,62.236073,1.907587,0.0,9,0.127449,0.319286
Le2i_Home_01_video (11)_w007,Le2i_Home_01_video (11),Home_01,3,FALL,TP,0.999612,0.73,0.269612,0.0,0.02,0.0,0.003,0.9848,52.959049,-0.0,62.236073,1.907587,0.0,9,0.127449,0.319286
Le2i_Home_01_video (11)_w008,Le2i_Home_01_video (11),Home_01,3,FALL,FN,0.070436,0.73,0.659564,0.929564,0.2302,0.0,0.223,0.7564,9.864078,-0.028918,27.321953,0.548888,0.0,20,0.478765,0.49834
Le2i_Home_01_video (11)_w009,Le2i_Home_01_video (11),Home_01,3,FALL,FN,0.004451,0.73,0.725549,0.995549,0.4666,0.0,0.4533,0.5121,9.864078,-0.027207,27.321953,0.565882,0.0,30,0.978719,0.139912
Le2i_Home_01_video (11)_w010,Le2i_Home_01_video (11),Home_01,3,FALL,FN,2e-06,0.73,0.729998,0.999998,0.3888,0.0,0.3552,0.6036,0.258781,0.002037,0.38981,0.040959,126.9715,20,0.99982,0.000256
Le2i_Home_01_video (12)_w000,Le2i_Home_01_video (12),Home_01,3,NORMAL,TN,0.178215,0.73,0.551785,0.0,0.0278,0.0,0.0121,0.9703,4.781564,0.0,5.037177,0.58168,4779491.9049,12,0.13986,0.34664
Le2i_Home_01_video (12)_w001,Le2i_Home_01_video (12),Home_01,3,NORMAL,TN,0.014702,0.73,0.715298,0.0,0.1746,0.0,0.1442,0.8158,4.781564,-0.017171,4.912738,0.404576,0.0,18,0.45981,0.498192
Le2i_Home_01_video (12)_w002,Le2i_Home_01_video (12),Home_01,3,NORMAL,TN,0.0,0.73,0.73,0.0,0.395,0.0,0.357,0.577,1.522279,-0.011361,4.339442,0.157218,0.0,18,0.899353,0.299785
Le2i_Home_01_video (12)_w003,Le2i_Home_01_video (12),Home_01,3,NORMAL,TN,0.0,0.73,0.73,0.0,0.4707,0.0,0.4533,0.4964,0.227872,-0.012313,0.278176,0.050354,0.0,20,0.998477,0.001321
Le2i_Home_01_video (12)_w004,Le2i_Home_01_video (12),Home_01,3,NORMAL,TN,0.0,0.73,0.73,0.0,0.4779,0.0,0.4752,0.4909,0.20544,-0.010889,0.354517,0.052436,0.0,30,0.998174,0.001352
Le2i_Home_01_video (12)_w005,Le2i_Home_01_video (12),Home_01,3,FALL,TP,0.998616,0.73,0.268616,0.0,0.4553,0.0,0.4309,0.5091,3.513152,-0.031903,4.684763,0.3956,0.0,41,0.854382,0.242797
Le2i_Home_01_video (12)_w006,Le2i_Home_01_video (12),Home_01,3,FALL,TP,0.898755,0.73,0.168755,0.0,0.4221,0.0,0.363,0.5388,3.513152,-0.025203,4.684763,0.48631,0.0,44,0.672925,0.200655
